"year","class","genus","month","order","family","phylum","country","eventID","habitat","kingdom","language","locality","modified","datasetID","eventDate","waterBody","references","countryCode","datasetName","fieldNumber","occurrenceID","rightsHolder","basisOfRecord","geodeticDatum","verbatimDepth","scientificName","vernacularName","decimalLatitude","higherGeography","locationRemarks","nameAccordingTo","specificEpithet","decimalLongitude","occurrenceStatus","scientificNameID","dynamicProperties","occurrenceRemarks","maximumDepthInMeters","minimumDepthInMeters","ownerInstitutionCode","bibliographicCitation","id","dataset_id","depth","date_start","date_mid","date_end","date_year","node_id","dropped","absence","marine","brackish","terrestrial","subphylum","infraphylum","parvphylum","gigaclass","subclass","species","kingdomid","phylumid","subphylumid","infraphylumid","parvphylumid","gigaclassid","classid","subclassid","orderid","familyid","genusid","speciesid","aphiaID","originalScientificName","bathymetry","shoredistance","sst","sss","georeferenceProtocol","island","organismQuantityType","parentEventID","recordedBy","sampleSizeUnit","sampleSizeValue","samplingEffort","samplingProtocol","taxonRank","verbatimCoordinateSystem","superclass","superclassid","license","maximumElevationInMeters","minimumElevationInMeters","organismQuantity","parentNameUsageID","scientificNameAuthorship","stateProvince","type","verbatimIdentification","catalogNumber","collectionCode","day","institutionCode","eventRemarks","identificationQualifier","identificationRemarks","identifiedBy","continent","county","fieldNotes","identificationVerificationStatus","institutionID","islandGroup","locationID","nomenclaturalCode","previousIdentifications","taxonomicStatus","verbatimCoordinates","verbatimEventDate","verbatimLatitude","verbatimLocality","verbatimLongitude","municipality","footprintSRS","collectionID","recordNumber","individualCount","locationAccordingTo","nameAccordingToID","coordinateUncertaintyInMeters","higherClassification","preparations","georeferenceRemarks","otherCatalogNumbers","startDayOfYear","associatedReferences","dateIdentified","coordinatePrecision","sex","eventTime","accessRights","informationWithheld","georeferenceVerificationStatus","organismRemarks","verbatimSRS","georeferencedBy","georeferenceSources","endDayOfYear","acceptedNameUsage","footprintWKT","higherGeographyID"
"2001","Teleostei","Lutjanus","8","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2001-08-22T12:00:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,20.7630004883,NA,NA,NA,NA,-78.8551635742,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,14.8,14.8,NA,NA,"e7a97e3b-332e-4606-b50e-f22f05b73bb7","e191604f-fe12-424a-9bc7-98100d969515",14.8,998438400000,998438400000,998438400000,2001,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",148,465,28.13,35.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","22","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","Teleostei","Lutjanus","05","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:NCH-1:2021-05-11",NA,"Animalia",NA,"Parque Nacional Natural Old Providence and McBean Lagoon, Narrow Channel, Estación NCH 1",NA,NA,"2021-05-11","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:NCH-1:2021:S:031098",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,13.36819444,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-81.33430556,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,7,2,NA,NA,"e8ce0665-c687-4a9b-b88f-8c0100ac5b76","7140a522-1379-452e-a8a7-8841a96fe656",4.5,1620691200000,1620691200000,1620691200000,2021,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",172,1556,28.14,35.74,NA,"Providencia","individuos","INVEMAR:ICTac:AbunPec:NCH","González Corredor Juan David","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Archipiélago de San Andrés, Providencia y Santa Catalina",NA,NA,NA,NA,"11","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Providencia",NA,"Verificado","800.250.062-0","Archipiélago de San Andrés, Providencia y Santa Catalina","http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"11/05/21",NA,"Narrow Channel",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017","Teleostei","Lutjanus","10","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:COC-1:2017-10-01",NA,"Animalia",NA,"Parque Nacional Natural Corales del Rosario y San Bernardo, La Coca, Estación COC 1",NA,NA,"2017-10-01","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:COC-1:2017:S:025316",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,10.1708889,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-75.7888611,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,7,2,NA,NA,"e901fad8-885d-42d9-a705-4b6892fa417e","7140a522-1379-452e-a8a7-8841a96fe656",4.5,1.506816e+12,1.506816e+12,1.506816e+12,2017,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",6,423,28.7,35.19,NA,NA,"individuos","INVEMAR:ICTac:AbunPec:COC","Vargas Campo Ameth | Vargas Campo Ameth","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Bolívar",NA,NA,NA,NA,"01","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Cartagena de Indias",NA,"Verificado","800.250.062-0","Archipiélago Corales del Rosario y San Bernardo","http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"01/10/17",NA,"La Coca",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","Teleostei","Lutjanus","09","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","Providencia2019_Crucero2_BI",NA,"Animalia","es","Providencia y Santa Catalina",NA,NA,"2019-09-22","Mar Caribe",NA,"CO","Laguna de manglar del Parque Nacional Natural Mcbean Lagoon y su relevancia para la ictiofauna de las islas Providencia y Santa Catalina, Reserva de la Biosfera Seaflower",NA,"UNAL-UNIVALLE:Seaflower-ICProvidencia2019:BI:Pec191","Universidad Nacional de Colombia | Universidad del Valle","HumanObservation","WGS84",NA,"Lutjanus jocu",NA,13.3635,NA,NA,"Froese, R. and D. Pauly. Editors. (2020). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2020-08-19","jocu",-81.3535,"Present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,NA,NA,"UNAL | UNIVALLE",NA,"ea283828-7541-45e6-9dde-de4135bc40c5","848027ba-3900-4ebd-b7d8-4c71e0cdf0ba",NA,1569110400000,1569110400000,1569110400000,2019,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-9,124,28.14,35.74,NA,"Providencia y Santa Catalina",NA,NA,"Arturo Acero-Pizarro | José-Julian Tavera| Alejandra Puentes Sayo| Natalia Rivas Escobar",NA,NA,"30 minutos","Censo errante mediante buceo autónomo","Especie",NA,"Actinopteri",843664,NA,"37","0",NA,NA,"(Bloch y Schneider, 1801)","Archipiélago de San Andrés, Providencia y Santa Catalina","Evento",NA,NA,NA,"22","Universidad Nacional de Colombia (UNAL)",NA,NA,NA,"Arturo Acero-Pizarro | José-Julian Tavera | Alejandra Puentes Sayo | Natalia Rivas Escobar","SA","Providencia",NA,"1 - El nombre del registro se determino por medio de comparación contra otro ejemplar","899.999.063-3","Archipiélago de San Andrés, Providencia y Santa Catalina","http://marineregions.org/mrgid/50423",NA,NA,"Aceptado",NA,NA,NA,NA,NA,NA,NA,NA,"Pec191",NA,"Dato in situ usando GPS | Marine Regions Gazetteer_MRG | Getty Thesaurus of Geographic Names _TGN","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,"Georreferenciado in situ con GPS",NA,NA,NA,NA,NA,NA,NA,"Sólo para uso no comercial citando la fuente",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SA | Colombia | Archipiélago de San Andrés, Providencia y Santa Catalina"
"2021","Teleostei","Lutjanus","05","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:BAR-2:2021-05-03",NA,"Animalia",NA,"""Reserva de Biosfera """"Sea Flower"""", The Bar, Estación BAR 2""",NA,NA,"2021-05-03","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:BAR-2:2021:M:033298",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,13.3713833,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-04","jocu",-81.4032,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,12,8,NA,NA,"eabec1ed-69ab-4c1a-bb0f-5534938c68ed","7140a522-1379-452e-a8a7-8841a96fe656",10,1.62e+12,1.62e+12,1.62e+12,2021,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",81,1698,28.14,35.74,NA,"Providencia","individuos","INVEMAR:ICTac:AbunPec:BAR","Acosta Chaparro Andres Felipe","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Archipiélago de San Andrés, Providencia y Santa Catalina",NA,NA,NA,NA,"03","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Providencia",NA,"Verificado","800.250.062-0","Archipiélago de San Andrés, Providencia y Santa Catalina","http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"03/05/21",NA,"The Bar 2",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","Teleostei","Lutjanus","3","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2001-03-15T12:00:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,21.8046665192,NA,NA,NA,NA,-81.1975631714,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,1.6,1.6,NA,NA,"eb2f56e3-6f73-4b0d-84aa-55456b61e271","e191604f-fe12-424a-9bc7-98100d969515",1.6,984614400000,984614400000,984614400000,2001,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",63,18062,28.16,35.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","15","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","Teleostei","Lutjanus","7","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2000-07-13T00:34:34Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,16.9197998047,NA,NA,NA,NA,-88.0495147705,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,2,2,NA,NA,"eb658bfc-90cd-4e52-a9de-5b8319849d4b","e191604f-fe12-424a-9bc7-98100d969515",2,963446400000,963446400000,963446400000,2000,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",2,2621,28.12,35.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","13","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","Teleostei","Lutjanus","10","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:TNT-2:2014-10-18",NA,"Animalia",NA,"Parque Nacional Natural Corales del Rosario y San Bernardo, Sector Islas de San Bernardo, Isla Tintipan medio, Estación TNT 2",NA,NA,"2014-10-18","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:TNT-2:2014:M:005048",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,9.810056,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-75.824889,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,12,8,NA,NA,"ee2a6e5c-be0b-4108-886f-96187b50fd3b","7140a522-1379-452e-a8a7-8841a96fe656",10,1413590400000,1413590400000,1413590400000,2014,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",24,1578,28.87,34.87,NA,"Isla Tintipan","individuos","INVEMAR:ICTac:AbunPec:TNT","Galeano Elizabeth","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Bolívar",NA,NA,NA,NA,"18","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Cartagena de Indias",NA,"Verificado","800.250.062-0","Archipiélago Corales del Rosario y San Bernardo","http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"18/10/14",NA,"Tintipan 2 Medio",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","Teleostei","Lutjanus","4","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2000-04-05T12:00:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,-17.9599990845,NA,NA,NA,NA,-38.7018318176,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,4,4,NA,NA,"ef2279de-4884-487a-b4e9-4f5a6cf77db9","e191604f-fe12-424a-9bc7-98100d969515",4,954892800000,954892800000,954892800000,2000,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-2,86,25.9,37.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","5","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005","Teleostei","Lutjanus","7","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2005-07-19T13:30:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,18.3519592285,NA,NA,NA,NA,-64.6942062378,NA,"urn:lsid:marinespecies.org:taxname:159798","observedindividualcount=1;","batchcode=VIRG-ST J-0700-0500;survey_index=2714;habitat_structure=HARD;permanent/random=random;management=VICR CBI Study;trophic=P",NA,NA,NA,NA,"ef531c2b-7ab5-457e-8f83-b53f4fe2762c","a9114765-9e28-4a43-9987-4fd9f398748a",NA,1121731200000,1121731200000,1121731200000,2005,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-20,61,27.68,34.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIRG-ST J-0700-0500.2714.12846",NA,"19","NOAA-CCMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003","Teleostei","Lutjanus","6","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2003-06-11T00:39:22Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,12.2945995331,NA,NA,NA,NA,-82.9725036621,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,3.4,3.4,NA,NA,"f02bcae9-e444-42f8-9ca5-44b20fccfe74","e191604f-fe12-424a-9bc7-98100d969515",3.4,1055289600000,1055289600000,1055289600000,2003,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",7,519,28.2,35.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","11","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","Teleostei","Lutjanus","3","Eupercaria incertae sedis","Lutjanidae","Chordata",NA,NA,NA,"Animalia",NA,NA,NA,NA,"2000-03-29T12:00:00Z",NA,NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,"Lutjanus jocu",NA,-17.9636669159,NA,NA,NA,NA,-38.7010002136,NA,"urn:lsid:marinespecies.org:taxname:159798",NA,NA,5.3,5.3,NA,NA,"f06bac5c-f42a-464d-9989-7be79edacba7","e191604f-fe12-424a-9bc7-98100d969515",5.3,9.54288e+11,9.54288e+11,9.54288e+11,2000,"310922b4-9d0c-4de1-92d7-9b442d34765b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-2,-55,25.9,37.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Actinopteri",843664,NA,NA,NA,NA,NA,NA,NA,NA,NA,"agrra_fish","agrra_fish","29","AGRRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015","Teleostei","Lutjanus","09","Eupercaria incertae sedis","Lutjanidae","Chordata","Colombia","INVEMAR:ICTac:AbunPec:WHI-1:2015-09-23",NA,"Animalia",NA,"Parque Nacional Natural Old Providence and McBean Lagoon, White Shoal, Estación WHI 1",NA,NA,"2015-09-23","Mar Caribe",NA,"CO",NA,NA,"INVEMAR:ICTac:AbunPec:WHI-1:2015:S:016547",NA,"HumanObservation","WGS84",NA,"Lutjanus jocu",NA,13.366,NA,NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Lutjanus jocu (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798 on 2021-10-03","jocu",-81.348167,"present","urn:lsid:marinespecies.org:taxname:159798",NA,NA,7,2,NA,NA,"f13db06e-114c-4f4e-934a-2b73d8e465e5","7140a522-1379-452e-a8a7-8841a96fe656",4.5,1442966400000,1442966400000,1442966400000,2015,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",185,497,28.14,35.74,NA,"Providencia","individuos","INVEMAR:ICTac:AbunPec:WHI","Posada Santiago","metros cuadrados","60","10 transectos de banda de 2 x 30","Transectos de banda","Especie",NA,"Actinopteri",843664,NA,NA,NA,"1",NA,"(Bloch & Schneider, 1801)","Archipiélago de San Andrés, Providencia y Santa Catalina",NA,NA,NA,NA,"23","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)",NA,NA,NA,NA,"SA","Providencia",NA,"Verificado","800.250.062-0","Archipiélago de San Andrés, Providencia y Santa Catalina","http://marineregions.org/mrgid/25303",NA,"Lutjanus jocu","Aceptado",NA,"23/09/15",NA,"White  Shoal",NA,NA,NA,NA,NA,NA,"Dato in situ usando GPS | Estandarización político andministrativa Colombia DANE - Divipola | Marine Regions Gazetteer - MRG","http://www.marinespecies.org/aphia.php?p=taxdetails&id=159798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005","Teleostei","Lutjanus","7","Eupercaria incertae sedis","Lutjanidae","Chordata","Brasil","DFM2005071301","Brackish Water","Animalia","pt","sistema lagunar do Sul e Leste, Ilha grande, RJ","2007-07-11",NA,"2005-7-13","Sudeste",NA,NA,"Coleção Ictiológica (MNRJ), Museu Nacional(MN), Universidade Federal do Rio de Janeiro(UFRJ)","DFM2005071301","br:MN:MNRJ:30966","Museu Nacional, Universidade Federal do Rio de Janeiro","PreservedSpecimen","unknown",NA,"Lutjanus jocu",NA,-23.16666667,NA,NA,NA,"jocu",-44.28333333,NA,NA,NA,NA,NA,NA,"UFRJ",NA,"f193ef9a-6000-422f-8db1-197bebc8d9b7","8ba043fd-a7c5-4562-a56b-dc1225d03937",NA,1121212800000,1121212800000,1121212800000,2005,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",FALSE,FALSE,TRUE,TRUE,NA,"Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Teleostei","Lutjanus jocu",2,1821,146419,1828,152352,10194,293496,293496,1517577,151453,159791,159798,159798,"Lutjanus jocu",-9,-1195,23.71,36.07,NA,NA,NA,NA,"D.f.Moraes,J.R.Gomes,A.Cardoso",NA,NA,NA,NA,"species",NA,"Actinopteri",843664,"Content licensed under Creative Commons Attribution-Non-Comercia 4.0 International License",NA,NA,NA,NA,NA,"Rio de Janeiro","Collection",NA,"30966","MNRJ_Ictiologia","13","MNRJ","Available uppon request.",NA,NA,"J.R.Gomes","America do Sul","Angra dos Reis","May be available for consultation at Setor de Ictiologia, Museu Nacional, Universidade Federal do Rio de Janeiro",NA,"CNPJ33663683/0029-17",NA,NA,NA,NA,NA,NA,NA,NA,"sistema lagunar do Sul e Leste, Ilha grande, RJ",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"Tag 4746",NA,NA,"2007",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/","No information is withheld.",NA,NA,NA,NA,NA,NA,NA,NA,NA
